fpr,tpr,threshold
0.4349489496537965,0.9594594594594594,0.0010471756
0.43518366388921487,0.9594594594594594,0.0010461655
0.43523060673629854,0.9594594594594594,0.0010460952
0.43701443492547826,0.9594594594594594,0.001038043
0.43706137777256193,0.9594594594594594,0.0010380335
0.43720220631381296,0.9594594594594594,0.0010373741
0.43724914916089663,0.9594594594594594,0.001037268
0.4375073348198568,0.9594594594594594,0.0010361277
0.4375542776669405,0.9594594594594594,0.0010361222
0.4394085201267457,0.9594594594594594,0.0010276164
0.43945546297382937,0.9594594594594594,0.0010274093
0.4399248914446661,0.9594594594594594,0.0010260708
0.4399718342917498,0.9594594594594594,0.0010259188
0.44142706255134373,0.9594594594594594,0.0010190678
0.4414740053984274,0.9594594594594594,0.001019029
0.441826076751555,0.9594594594594594,0.0010178175
0.44187301959863867,0.9594594594594594,0.0010177124
0.4430231193521887,0.9594594594594594,0.0010107476
0.44307006219927236,0.9594594594594594,0.0010104986
0.44330477643469074,0.9594594594594594,0.0010094753
0.4433751907053163,0.9594594594594594,0.0010094407
0.4435394906701091,0.9594594594594594,0.0010086395
0.4435864335171928,0.9594594594594594,0.0010085136
0.443703790634902,0.9594594594594594,0.0010083632
0.4437507334819857,0.9594594594594594,0.0010079929
0.4438211477526112,0.9594594594594594,0.0010079795
0.44551109024762353,0.9594594594594594,0.0010015019
0.4455580330947072,0.9594594594594594,0.0010013655
0.4461448186832531,0.9594594594594594,0.0009990509
0.4461917615303368,0.9594594594594594,0.0009988743
0.44750616124867976,0.9594594594594594,0.000993504
0.44755310409576343,0.9594594594594594,0.0009931116
0.44863278957868796,0.9594594594594594,0.0009890053
0.44867973242577164,0.9594594594594594,0.0009889841
0.44886750381410634,0.9594594594594594,0.000987702
0.44905527520244104,0.9594594594594594,0.0009869256
0.4491022180495247,0.9594594594594594,0.0009867233
0.4491491608966084,0.9594594594594594,0.0009867108
0.4493369322849431,0.9594594594594594,0.0009852683
0.44938387513202677,0.9594594594594594,0.0009851195
